agreeableness,informal,swear,netspeak,assent,nonflu,filler,help,office,dance,money_empath,wedding,domestic_work,sleep,medical_emergency,cold,hate,cheerfulness,aggression,occupation,envy,anticipation_empath,family_empath,vacation,crime,attractive,masculine,prison,health_empath,pride,dispute,nervousness,government,weakness,horror,swearing_terms,leisure_empath,suffering,royalty,wealthy,tourism,furniture,school,magic,beach,journalism,morning,banking,social_media,exercise,night,kill,blue_collar_job,art,ridicule,play,computer,college,optimism,stealing,real_estate,home_empath,divine,sexual_empath,fear_empath,irritability,superhero,business,driving,pet,childish,cooking,exasperation,religion,hipster,internet,surprise_empath,reading,worship,leader,independence,movement,bodyr__empath,noise,eating,medieval,zest,confusion,water,sports,death_empath,healing,legend,heroic,celebration,restaurant,violence,programming,dominant_heirarchical,military,neglect,swimming,exotic,love,hiking,communication,hearing,order,sympathy,hygiene,weather,anonymity,trust_empath,ancient,deception,fabric,air_travel,fight,dominant_personality,music,vehicle,politeness,toy,farming,meeting,war,speaking,listen,urban,shopping,disgust_empath,fire,tool,phone,gain,sound,injury,sailing,rage,science,work_empath,appearance,valuable,warmth,youth,sadness_empath,fun,emotional,joy_empath,affection,traveling,fashion,ugliness,lust,shame,torment,economics,anger,politics,ship,clothing,car,strength,technology,breaking,shape_and_size,power_empath,white_collar_job,animal,party,terrorism,smell,disappointment,poor,plant,pain,beauty,timidity,philosophy,negotiate,negative_emotion,cleaning,messaging,competing,law,friends,payment,achievement,alcohol,liquid,feminine,weapon,children,monster,ocean,giving,contentment,writing,rural,positive_emotion,musical
47,1.824847147,0.723548038,0.57723188,0.17921147,0.332025102,0,0.101625648,0.039679135,0.236322817,0.491195263,0.044372071,0,0.025601639,0.105653821,0.3254103,0.025006252,0.027570995,0.259856631,0.033602151,0,0,0.076804916,0.152759245,0.155829502,0.132260161,0.283557542,0.046750818,0.080052182,0,0.082712986,0,0.014336918,0,0,0.108821343,0.196849336,0.025006252,0,0,0,0.042402714,0.108053974,0,0.048875855,0.054631417,0.016801075,0.358422939,0.454186046,0.053763441,0.112126962,0.261936764,0,0.422427035,0.172792825,0.698835988,0.181906379,0.044802867,0.387008777,0.046750818,0.17921147,0.08234127,0.17921147,0.046750818,0,0,0,0.863044709,0.416452078,0,0.286264345,0.376622957,0,0,0,0.742740682,0.029868578,0.352934269,0.17921147,0.273084144,0,0.112787925,0,0.205363681,0.131467873,0,0.016801075,0.334528076,0.076097851,0.377859027,0.025601639,0.341334189,0,0.156810036,0.220691047,0.199738909,0.134118098,0,0,0.262397445,0,0.048875855,0.048875855,0,0.030678757,0.95110054,0.288076667,0.278992214,0,0,0.268817204,0,0.306152927,0.025601639,0.584385227,0,0.014934289,0.191532258,0,0.336559285,0.296977765,0,0.286345478,0,0.112788985,0.284116168,0.885538364,0.665359158,0.082712986,0.507563414,0,0,0.191532258,0.519189139,0.106673494,0.205363681,0.260147106,0.048875855,0,0.305833477,0.260167321,0.214973146,0.586510264,0,0.334673115,0.032002048,0.515033932,0.0570083,0,0,0.229164245,0.108314624,0,0,0.0570083,0,0.17921147,0,0,0.048875855,0,0.306593761,0.222043536,0.048875855,0.034135518,0.594013826,0,0.033602151,0.17871913,0.267441865,0.031735364,0,0,0.032002048,0,0.025006252,0.056593096,0,0.063251107,0,1.497230849,0,0.617859999,0.184448348,0,0.309451502,0.537634409,0.382434352,0.025006252,0.154397574,0.132260161,0.832183746,0.413362708,0.313620072,0.048875855,0.593160769,0,0.311577776,0.103942652,0.6280019,0.305063272
67,1.521518004,0.453466082,0.392914917,0.469379318,0.250950107,0.003377237,0.183968911,0.215364004,0.211117958,0.306311328,0.096314883,0.144282807,0.079155906,0.067006285,0.196088782,0.104704784,0.019034996,0.06580139,0.177955295,0.004526935,0.025682926,0.14293214,0.229856738,0.157664942,0.335140194,0.313032066,0.05936924,0.10188728,0.026306426,0.14727092,0.135430936,0.101832164,0.090368872,0.13056822,0.276972843,0.22420545,0.260340114,0.075840305,0.163301425,0.037007909,0.08999402,0.40300926,0.240905415,0.176148486,0.150612341,0.05616689,0.148403541,0.782065044,0.103382373,0.223292001,0.089983573,0.048632219,0.127401474,0.248841452,0.519266874,0.445079385,0.31274563,0.754342874,0.078846197,0.123717387,0.132101866,0.187064761,0.020581585,0.26044629,0.004728132,0.17024176,0.551467367,0.289777593,0.035980801,0.177505215,0.126198155,0.004171882,0.032494031,0.136913558,0.722178395,0.264802891,0.599671818,0.092884153,0.26768905,0.080162654,0.395316378,0.3415551,0.150041776,0.285484575,0.083016899,0.008160313,0.239343688,0.17058484,0.267720255,0.230219705,0.29599314,0.355549069,0.394986363,0.176874555,0.235812172,0.386651886,0.316221938,0.052915828,0.294781345,0.012010301,0.120477656,0.053707144,0.497909245,0.082189555,0.739620371,0.337704835,0.125618049,0.014693436,0.035022089,0.208547038,0.000844309,0.325904319,0.054411105,0.0842048,0.204285214,0.229021561,0.201198973,0.047499983,0.331154385,0.255354854,0.062661059,0.23415183,0.031731714,0.1950625,0.225017028,0.748871489,0.382274772,0.066199018,0.169654303,0.037677305,0.18917633,0.150294023,0.295002266,0.201209505,0.102765523,0.288790365,0.199581156,0.037149612,0.409381708,0.375159618,0.307987128,0.327532098,0.297703216,0.142707665,0.102186936,0.218713285,0.214709234,0.002914602,0.323879737,0.206687769,0.165611814,0.026004728,0.037758758,0.243491798,0.009480091,0.228548407,0.043276409,0.01614351,0.237830062,0.161040251,0.268220443,0.423155752,0.448577113,0.272916867,0.291736899,0.146918075,0.222452861,0.144459202,0.244343425,0.048901804,0.179618983,0.079479158,0.079064194,0.105878444,0.355956364,0.286633229,0.051363839,0.103690394,0.019283696,1.029139059,0.164808121,0.420584556,0.163343384,0.049184236,0.692986288,0.187943574,0.349875592,0.18722489,0.227331615,0.246206794,0.193794601,0.298875797,0.12164665,0.194160188,0.693767598,0.047624434,0.246270849,0.075221897,1.011692604,0.317290192
28,0.680669218,0.10070957,0.173906635,0.23890525,0.16746276,0,0.458236916,0.168731416,0.111939028,0.224530795,0.196276359,0.284681199,0.168732966,0.163214493,0.33376078,0.213439165,0.035613184,0.145628038,0.171502554,0.051356267,0.028497819,0.505688802,0.358300181,0.198469769,0.324468326,0.089030769,0.132732395,0.361859032,0.040035918,0.186997547,0.118473743,0.135781375,0.059992775,0.053687488,0.073421327,0.19801046,0.300611449,0.052058105,0.10791005,0.219489599,0.141937119,0.408914116,0.043662651,0.328570807,0.215418277,0.102324054,0.11586997,0.646918217,0.242090868,0.076465338,0.251358971,0.024401654,0.361917503,0.074550668,0.22036197,0.322314699,0.277847814,0.514925969,0.160026038,0.334412324,0.395137343,0.081384759,0.057882564,0.144976552,0.026443184,0.07014028,0.634714822,0.150232472,0.984382155,0.246775181,0.299641008,0.006318397,0.042353976,0.114019526,0.924507698,0.028753776,0.329443481,0.032825789,0.149022384,0.065801587,0.404614545,0.308434835,0.10116159,0.414682194,0.017126708,0.021276201,0.213209934,0.250657966,0.264616299,0.289061362,0.284653518,0.053124328,0.220807393,0.214332315,0.13605891,0.362622349,0.156270884,0.04221954,0.176858195,0.059245312,0.233276405,0.139935306,0.250047317,0.170999861,0.630754864,0.226043121,0.125589176,0.043697434,0.147742431,0.364233799,0.007808685,0.357840183,0.130818733,0.050370494,0.237946652,0.160842688,0.25912212,0.031945568,0.214517195,0.143257949,0.105610065,0.196916086,0.24577219,0.267612485,0.158855571,0.491714966,0.25667229,0.144920231,0.350292165,0.057094543,0.1408246,0.191939954,0.221915844,0.118453726,0.08980541,0.280776288,0.210328469,0.04552483,0.22490451,0.418217246,0.3621792,0.175329321,0.222927747,0.322419999,0.17590971,0.18119259,0.243888792,0.021181697,0.205558946,0.316765618,0.149562651,0.045653987,0.039547416,0.16645382,0.061878129,0.231718855,0.05279741,0.059123663,0.107580298,0.270595969,0.188339524,0.44236992,0.295954736,0.240549372,0.539832439,0.124403593,0.197977625,0.938051707,0.371224781,0.024904653,0.150251112,0.053371528,0.103490872,1.58702993,0.263766705,0.192183261,0.098359491,0.044483499,0.05679661,0.690039139,0.398007623,0.256794585,0.135345318,0.106161892,0.613216674,0.169458482,0.33017243,0.071770602,0.239489611,0.273907712,0.209375767,0.564819349,0.052224883,0.288986887,0.60230425,0.044564293,0.258518664,0.242846452,0.762510242,0.155349462
8,2.378366808,0.638502972,0.846636989,0.418378163,0.360226562,0.001526651,0.325932806,0.117661771,0.045609742,0.282143952,0.3756786,0.113984114,0.15669782,0.073924015,0.178688692,0.644136821,0.200250993,0.179825969,0.32414954,0.060196635,0.020155309,0.31998585,0.199662237,0.096421535,0.421572527,0.432536877,0.110670152,0.10267438,0.026363106,0.345359438,0.208424036,0.088165621,0.161732998,0.052300163,0.551744221,0.216884313,0.391776078,0.039179448,0.127329254,0.021254464,0.030259622,0.212643474,0.031967648,0.029826162,0.084398031,0.065302687,0.146499735,0.486362809,0.057091846,0.116328868,0.149389831,0.053997326,0.081714517,0.292733818,0.719586382,0.399151139,0.221317907,0.949657376,0.133465255,0.218068763,0.24020042,0.295433019,0.068145974,0.177906153,0.021467516,0.018868785,0.575358198,0.117048713,0.038182535,0.500796989,0.090677476,0.026085014,0.021092211,0.127224976,0.595021177,0.086002264,0.335406015,0.149951919,0.205149432,0.03190156,0.290761404,0.325495861,0.058723733,0.149785916,0.054485047,0.029630781,0.163720278,0.080133214,0.337212281,0.32095057,0.205024195,0.055112604,0.118180976,0.543864786,0.254553913,0.653867416,0.300397353,0.058007959,0.084691735,0.061095058,0.019870543,0.018911186,0.464017707,0.166939023,0.821382854,0.300699525,0.230613337,0.059566444,0.035495616,0.108612273,0.041019545,0.555908404,0.047526239,0.092427801,0.051685308,0.083712706,0.266310373,0.073542897,0.27204943,0.133433771,0.152677197,0.322400678,0.099434692,0.275857709,0.189537634,0.843267192,0.405232301,0.121746811,0.329214244,0.061272027,0.038817887,0.159355998,0.253143177,0.126485285,0.071424087,0.300494332,0.044573745,0.057111855,0.169500815,0.312833554,0.32077388,0.229180291,0.08145725,0.390172852,0.186244659,0.288437936,0.526943354,0.027682406,0.260581864,0.379904617,0.077462855,0.164633895,0.067747138,0.464520394,0.063007956,0.226822214,0.059193006,0.09572337,0.036182273,0.142760072,0.100221916,0.464626735,0.382042492,0.237237924,0.197530893,0.153165458,0.120367297,0.12572566,0.652321074,0.024847964,0.145452491,0.04988473,0.089942047,0.167263749,0.511508333,0.231550047,0.055567138,0.039333472,0.058888436,1.330762245,0.107553082,0.343790755,0.213068698,0.092324355,0.845668453,0.183685077,0.167951882,0.102903901,0.13773777,0.408909904,0.265370853,0.445785111,0.039091713,0.059922447,0.812493418,0.19539615,0.230424062,0.120635085,1.245336196,0.284064057
10,2.154350282,0.822764855,0.40349128,0.594658344,0.373450243,0.032797377,0.143148154,0.15142866,0.234580658,0.457662465,0.254159848,0.168649713,0.130962292,0.139738654,0.181915705,0.335455045,0.03950786,0.303024348,0.15439451,0.087342663,0.006849994,0.253751516,0.159026966,0.304439614,0.183700362,0.249366013,0.122088463,0.14785204,0.040162529,0.330002463,0.140601825,0.402612651,0.092483106,0.105775445,0.459651643,0.186993554,0.26656352,0.082035056,0.122316018,0.029288066,0.065170245,0.219487236,0.107235932,0.103106583,0.147671617,0.054959783,0.295427914,0.468450965,0.099778249,0.107792298,0.363307284,0.064043631,0.221656818,0.215229239,0.576626363,0.299211387,0.183633945,0.510678041,0.196382159,0.222322504,0.273405635,0.296418027,0.10057874,0.179868566,0.009249786,0.041927954,0.438201199,0.214785743,0.090421627,0.30563798,0.201255163,0.028739622,0.091713604,0.139122288,0.580332105,0.05041185,0.451993547,0.193229234,0.404015591,0.064942678,0.357595419,0.318846292,0.227906369,0.301203092,0.03469305,0.026273262,0.307551979,0.092206311,0.323942012,0.349495979,0.301906383,0.148024165,0.188958362,0.269989291,0.166467825,0.61143996,0.169348049,0.140237178,0.100618151,0.066692442,0.09336332,0.018452453,0.213884411,0.039465699,0.701452573,0.450750992,0.218048715,0.05085679,0.092511207,0.162199495,0.015886094,0.448021114,0.092230788,0.153881585,0.097894537,0.101467997,0.440437082,0.064786692,0.471795089,0.2020836,0.034655029,0.233623741,0.046203366,0.150812589,0.33246096,1.017624003,0.527791578,0.053219579,0.144454878,0.07284606,0.145450633,0.14271728,0.280859147,0.13067488,0.252158402,0.167023209,0.10882549,0.052164502,0.141170217,0.324232536,0.178483611,0.25989978,0.132973782,0.234908628,0.156758646,0.354410852,0.243004951,0.02591317,0.141631656,0.185147364,0.116062607,0.08413587,0.03529411,0.252066064,0.070859411,0.36457518,0.076945715,0.452566494,0.072098649,0.185245913,0.170735649,0.315075557,0.225945779,0.287760369,0.29842757,0.341207276,0.128960525,0.371260353,0.394684097,0.086784416,0.106056857,0.034137119,0.129235072,0.10417448,0.323982568,0.037114632,0.076645316,0.10948699,0.061545018,1.577948865,0.150378744,0.297947076,0.541162343,0.324610193,0.412582233,0.252208476,0.346186125,0.173831464,0.14347314,0.157772023,0.234349856,0.439926839,0.097092971,0.103591572,0.463105886,0.069728953,0.360154582,0.10538024,0.742611544,0.356759086
0,0.653594771,0,0,0.653594771,0,0,0,0,0,0,0,0,0.653594771,0,0.653594771,0.653594771,0.653594771,0,0,0,0.653594771,0,0.653594771,0,0,0,0,0,0,0,1.960784314,0,0,0,0.653594771,0.653594771,0.653594771,0,0,0,0,0.653594771,0,0,0,0,0,0,0,0.653594771,0,0,0,0,0.653594771,0,0.653594771,2.614379085,0,0,0,0,0,0.653594771,0,0,0.653594771,0,0,2.614379085,0,0,0,0,0,0.653594771,0,0,0,0,0,0.653594771,0,0,0,0.653594771,0.653594771,0,0.653594771,0,0.653594771,0,0,0.653594771,0,1.960784314,0,0,0,0,0,0,1.960784314,0,0.653594771,2.614379085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653594771,0,0.653594771,0,0.653594771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653594771,0.653594771,0,0,0.653594771,0,0.653594771,0.653594771,0.653594771,0.653594771,0,0,0,0,1.307189542,0,0,0,0,0,0,0,0.653594771,0,0,1.307189542,0,0,0,1.307189542,0,0,0,0,0,1.960784314,0,1.307189542,0.653594771,0,3.267973856,0,0,0,0,1.960784314,0,0,0.653594771,0,0,0,1.960784314,0,0,0.653594771,0.653594771,0,0,1.960784314,0
1,1.31704302,0.182937918,0.4706962,0.008165265,0.655243637,0,0.055052599,0.29364649,0.166971483,0.355431293,0,0.038066235,0.002022981,0.421864172,0.115559583,0.599846806,0.006068943,0.19173365,0.226923989,0.284458768,0,0.128047718,0.018353511,0.187687688,0.014234208,0.45525141,0.210111504,0.48590926,0.046601905,0.446822216,0.153804586,0.056825994,0.014831999,0,0.090625388,0.109913919,0.257104655,0.008165265,0.12207286,0,0,0.312758853,0.004045962,0,0.154130856,0.39000406,0.098873852,0.776560388,0.07981175,0.002022981,0.257349636,0.038066235,0.338201743,0.161266073,0.089235909,0.828401782,0.191646961,0.343260327,0.012809018,0.084041891,0.016183849,0.038140161,0.044688108,0.081023939,0,0.020321073,0.488632486,0.081432628,0,0.388543441,0,0.002022981,0.020321073,0.012211227,0.53168436,0.038066235,0.244836161,0.013119916,0.078394772,0.307888891,0.028883674,0.150514421,0.267130925,0,0,0.006068943,0.710951024,0,0.431025418,0.356606607,0.152918943,0.024367035,0.099011533,0.021285181,0.047068026,0.300784167,0.416086882,0.03546397,0,0.050875253,0,0,0.139250939,0.012809018,1.623380387,0.512831171,0.147532265,0.006068943,0.020321073,0.055891049,0,0.635167388,0.050883339,0.391815206,0.002022981,0,0.456857965,0.375493411,1.110715979,0.081432628,0.039560519,0.062667425,0,0.273582523,0.188107778,0.801061702,0.307773071,0.004045962,0.151594852,0,0,0.06319977,0.452204024,0.058308506,0.239410897,0.045626004,0,0.002022981,0.303331069,0.435362621,0.518759641,0.441998848,0.020376492,0.121999625,0.073128045,0.073531383,0.08692965,0.008091924,0.049091007,0.219970744,0.212767899,0.037537538,0.079403936,0.172158097,0,0.253464321,0.002022981,0.044688108,0,0.014234208,0.081432628,0.572726448,0.392641776,0.068575744,0.060410289,0.025257802,0.073951528,0.018877961,0.275632261,0.002022981,0.002022981,0.06995492,0.050875253,0.012809018,0.262823959,0.020974283,0.161718294,0.402767079,0.090926848,1.205683392,0.022344054,1.317528021,0.594118975,0.020321073,0.424233238,0.316261689,0.562500941,0,0.013860014,0.042899015,0.1709419,0.265406714,0.022814731,0.016183849,0.283924876,0.090159932,0.398872705,0.016183849,0.390314692,1.027230238
13,2.775435946,1.369719868,0.732115917,0.44933615,0.212310178,0,0.138862422,0.081148056,0.088106768,0.09635544,0.078990482,0.114858488,0.060645227,0.271600358,0.42221504,0.100689342,0.028835063,0.14364293,0.071736011,0,0.046879091,0.545657395,0.068764834,0.123003188,0.302253397,0.391773607,0.054966554,0.521862167,0.15503372,0.241541435,0.041147978,0.257225996,0.050206137,0.041014961,0.563497515,0.17331177,0.208668161,0.255415439,0.013873474,0.016486011,0,0.85410572,0.021580469,0.056561086,0.076452369,0,0.062839359,0.268905691,0.089240825,0.051623213,0.244368824,0.035868006,0.285943821,0.329027426,0.192399488,0.105965525,0.620288211,0.447340147,0.160241242,0.070028011,0.205046858,0.065423485,0.482380265,0.423511595,0,0.098039216,0.20644032,0.247920236,0.013873474,0.084863606,0.278439311,0,0.166584381,0.030279407,0.056204522,0.028835063,0.276448749,0.061588738,0.232546077,0.269127196,0.389654785,0.34171489,0.097192453,0.474787081,0.049019608,0.114160829,0.129035257,0.028280543,0.190591034,0.340783177,0.408846533,0.190727394,0.289468001,0.125020675,0.278439311,0.339320574,0.095798249,0.123931473,0.105042017,0.033085318,0.028280543,0,0.549618625,0.014417532,0.623047734,0.188155168,0.307499368,0.119961258,0.124946364,0.435892143,0,0.646254119,0.023348804,0.061327561,0.146765,0.121383685,0.169185271,0.065128742,0.060178993,0.227111127,0.427991667,0.19742587,0,0.262553508,0.067120176,0.921401524,0.182462092,0.070028011,0.165919082,0.004250255,1.15635345,0.119485294,0.125058135,0.030781116,0.042619179,0.04491402,0.091992977,0,0.511921171,0.129295603,0.65623215,0.1534894,1.027771248,0.34395515,0.102289471,0.158410261,0.050280448,0.114160829,0.248692955,0.336163374,0.098534575,0.038596226,0.118479646,0.018853695,0.004250255,0.103984402,0.016819385,0.441661871,0.014417532,0.079613243,0.049294902,0.23137199,0.156077262,0.430404433,0.367890439,0.121509712,0.133250813,0.21735284,0.517895774,0,0.173348756,0.04709727,0.100036723,0.023844379,0.318497034,0.012153622,0.073096234,0.336165823,0.016819385,1.401702554,0.224102263,0.208785832,0.132642924,0.134676977,0.808951142,0.060235012,0.270578454,0.056561086,0.127436442,0.351840778,1.141561332,0.430390354,0.13368165,0.056497604,0.44550588,0.087434387,0.131111281,0.09831451,0.693162363,0.217405093
80,2.218699705,0.218305994,0.430557282,1.160192856,0.456897336,0.069410808,0.22220231,0.143860983,0.070473316,0.813784482,0.271302818,0.182255658,0.110876386,0.074304974,0.310819294,0.181303308,0.064715667,0.06251201,0.120485608,0.029703966,0.033658109,0.177935044,0.273065464,0.068186429,0.362486106,0.206640292,0.031402785,0.150540014,0.020722285,0.143401589,0.187177903,0.117466171,0.044474554,0.023543165,0.15541275,0.14740428,0.207771796,0.040023333,0.26570342,0.067299793,0.048694456,0.151016083,0.035272564,0.093115706,0.109305988,0.109106984,0.325113577,0.332309279,0.126402875,0.103567114,0.07405042,0.048178842,0.138924289,0.071174294,0.209577942,0.255342132,0.177003568,0.869596188,0.112426892,0.564497337,0.145412068,0.204406221,0.033989121,0.117967405,0.029331768,0.021242813,0.687574506,0.148643655,0.04785119,0.217123833,0.407106752,0.020081727,0.046399227,0.189166329,0.528128088,0.117831376,0.224938417,0.057906245,0.155087106,0.049598072,0.349310728,0.275175839,0.116980207,0.530379861,0.013773488,0.032256084,0.176856435,0.105040616,0.199813346,0.134037028,0.201147627,0.049218082,0.115019445,0.259674593,0.217543016,0.313074898,0.290686953,0.045588802,0.067673387,0.018117748,0.098837891,0.026878349,0.439895587,0.146896218,0.887290266,0.329891051,0.139969383,0.040085757,0.11020508,0.279796232,0.011435759,0.460145837,0.060996569,0.099715907,0.359182197,0.09496308,0.101155182,0.039239803,0.199229625,0.137559361,0.236123415,0.301237997,0.039333124,0.246656863,0.0914052,0.739123131,0.327610229,0.087649214,0.770217241,0.036045924,0.118098549,0.103700742,0.21425504,0.311693462,0.117643533,0.138398819,0.108400158,0.008165053,0.206681944,0.304769101,0.356901659,0.705040443,0.137696305,0.250167003,0.132216172,0.154597466,0.199673368,0.026093994,0.250169802,0.377399166,0.20348868,0.059207766,0.091875348,0.250899625,0.036357397,0.896199747,0.062403649,0.094804599,0.102585754,0.49217959,0.10696769,0.475111608,0.259695599,0.143787102,0.348782706,0.08098415,0.081686592,0.126527105,0.3137261,0.01089285,0.074672358,0.056648672,0.118209835,0.137394733,0.26785204,0.190346284,0.03886478,0.058406285,0.364905448,0.861876456,0.154172501,0.283899595,0.166955791,0.096982898,0.720097513,0.614589543,0.352554747,0.106382572,0.124162811,0.246942105,0.081220054,0.27681012,0.025283322,0.166945086,0.673668832,0.129279541,0.196182068,0.06757218,1.009995289,0.118415908
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.892857143,0,0,0,0,0,0,0.892857143,1.785714286,0,0,0.892857143,0,0,0,0,0.892857143,0,0,0,1.785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892857143,0,0,0,0.892857143,0,0,0,0,0,0,0,0.892857143,0,0,0,0,0,0.892857143,0,0,0,0,0,0,0,0,0,1.785714286,0.892857143,0,0.892857143,0,0,0,0,0,0,0,0,0,0,0.892857143,0,0,0.892857143,0,2.678571429,3.571428571,0.892857143,0.892857143,0,0,0,0,0.892857143,0.892857143,0,0,0,1.785714286,0.892857143,0,0.892857143,0,0,1.785714286,0,2.678571429,3.571428571,0,0,0,0,0,2.678571429,0,0.892857143,0,0,0,0,0,0.892857143,0,0,0,0,0,0.892857143,1.785714286,1.785714286,0,0,0,0.892857143,0,0,0,0,0,0,0,0,2.678571429,0,0,0.892857143,0,0,0,0,0,0.892857143,0,0,0,0,0,0,0.892857143,0,0,0.892857143,0,0.892857143,0,0,0.892857143,0.892857143,0,0,0,0,0,0,0,0,0.892857143,0,0,1.785714286,0
29,2.346853147,0,0.170940171,2.175912976,1.466666667,0,0,0.032,0,0.39208627,0.027027027,0.205128205,0,0,0,0.017094017,0.055555556,0,0.205128205,0,0.055555556,0.027027027,0.034188034,0,0,0,0,0,0,0.133333333,0,0,0,0,0,0.049094017,0,0,0.276817155,0,0.032,0.250958651,0.081094017,0.142857143,0.035714286,0,0.233310233,0.50239072,0.142857143,0.017094017,0,0.205128205,0.314762565,0,0.349714286,0.720185592,0.027027027,0.144078144,0,0.086054054,0.650113528,0.198175098,0,0,0,0,0.612850081,0.173992674,0,0.191269841,0,0,0,0,0.989326007,0.087555556,0.043956044,0,0.102564103,0.066666667,0.165275261,0.032,0,0.032,0.035714286,0.111111111,0.049094017,0.142857143,0.121212121,0.017094017,0.088522589,0.017094017,0,0,0,0,0.642500611,0.064,0.11965812,0.055555556,0.142857143,0,0.111111111,0.183760684,0.229365079,0.108108108,0.205128205,0.055555556,0,0,0,0,0,0.117094017,0,0.444444444,0.110787711,0,0,0.173992674,0.055555556,0.032,0,0.083760684,0.017094017,0.265531466,0,0.032,0.17953668,0,0,0.064,0.099714286,0.059027027,0.035714286,0.017094017,0,0,0.766666667,0.535739036,0.035714286,0.500194378,0,0,0,0,0,0.111111111,0.111111111,0.034188034,0.027027027,0,0,0,0,1.028491907,0,0,0,0,0.173992674,0.272180708,0.909643468,0.017094017,0.248808303,0.200752137,0.512820513,0,0.066666667,0,0,0,0.313236313,0.066666667,0.017094017,0.043956044,0,0.055555556,0.027027027,0.175956044,0,0.131714286,0.059027027,0,0.443956044,0.320938199,0.239784708,0.071428571,0,0,0.103428571,0.135714286,0,0,10.84672805,0.055555556,0.032,0,0.238095238,0.027027027
44,1.024661684,0.036453112,0.32739196,0.330597984,0.341450055,0.012864494,0.393295071,0.216155192,0.186641153,0.904105797,0.299175829,0.23310116,0.178456738,0.163659123,0.247068822,0.245150877,0.201024886,0.073480841,0.223500345,0,0.000990962,0.103362416,0.422513051,0.068784469,0.254487319,0.026477131,0.177751185,0.150528759,0,0.199317484,0.140547734,0.105867471,0.017166846,0.000990962,0.059372471,0.23672913,0.140635296,0.023171333,0.163140663,0.026413843,0.086835199,0.215244515,0.034100092,0.12961055,0.127686193,0.156308478,0.433547797,1.065055798,0.12911022,0.117973284,0.029048857,0.029771475,0.136409995,0.007850282,0.261805891,0.904078862,0.163722457,0.594584798,0.08006859,0.484706117,0.344210522,0.046369074,0.029584261,0.052925919,0.000990962,0.094339623,0.91383258,0.333805108,0.026660704,0.245454493,0.051614084,0.000990962,0.052850203,0.138781213,1.232726151,0.058160601,0.32210533,0.024197501,0.574336641,0.014490263,0.302931599,0.200490853,0.14224859,0.083737128,0.008152393,0.020445699,0.053300687,0.178894142,0.253910283,0.051183461,0.264975489,0.010586873,0.307214892,0.464218467,0.670944545,0.208234201,0.730730074,0.013700394,0.104565089,0,0.118674007,0.021440823,0.374500612,0.058997392,0.735790791,0.437103915,0.703828756,0.029011691,0.058872519,0.206270414,0,0.179803669,0.02338468,0.076450888,0.100251594,0.140988772,0.192574467,0.041471806,0.484779458,0.366343167,0.059973542,0.184812722,0.028426965,0.4290134,0.195200367,0.488841748,0.492958531,0.05351351,0.52785164,0.003600749,0.122612373,0.056618226,0.513911634,0.152676779,0.263455982,0.119360793,0.191574481,0.057725294,0.183776807,0.354494752,0.355614022,0.508060602,0.182931517,0.15484999,0.034161099,0.138454416,0.168012255,0.020445699,0.026652253,0.439759667,0.072466757,0,0.164061303,0.12731904,0.006062985,0.538600111,0.011711374,0.052396978,0.387246154,0.126149977,0.237571689,0.506270054,0.721096787,0.160483859,0.449756105,0.084262135,0.0630469,0.050474537,0.625136251,0.007608034,0.004965243,0.017837324,0.078892454,0.07744891,0.23681269,0.006738544,0.006484036,0.018255968,0.172051204,0.603376274,0.120569934,0.721570191,0.321603605,0.160287129,0.210209669,0.781633475,0.351650141,0.039757595,0.115689207,0.16395469,0.202129704,0.094707345,0,0.234975906,0.931307327,0.197517359,0.30767978,0.069905256,0.531103583,0.272456419
